id,round,title,texts,areaScope,latitude,longitude,versionsCount,state,total_comments_count,selected,link_plans,num_link_proposals,adj_budget,budgetamount,district
1015,2,Löydä ystävä,"Yksinäisyys koskettaa monia ihmisiä eri elämäntilanteissa. Haluatko tehdä erilaisia asioita, käydä piknikillä, museoissa, teatterissa tai vaikkapa elokuvissa, mutta kaveri puuttuu. Tarvitset uusia ystäviä, mutta et tiedä mistä etsiä. 
Luodaan nettiin sivusto (esim. oppilastyönä ammattikorkeakoulussa), jossa voit etsiä ystäviä. Voit pyytää ystäviä esim. elokuviin tai järjestää piknik-tapahtuman yms. 
Tämän tapahtuman ideoijat järjestävät Kalasataman Vapaakaupungissa Löydä ystävä-tapahtumia. 
Palvelu on suunnattu kaikille yli 18-vuotiaille. Palvelussa etsitään ystäviä ja mielekästä tekemistä, ei treffiseuraa.
Kohtaamisten turvallisuutta lisätään tunnistautumalla ensin pankkitunnusten avulla ja rekisteröitymällä palveluun.",Helsingin yhteinen,60.168676579179866,24.9409467965726,9.0,accepted,3.0,Not selected,582.0,2.0,85000.0,170000.0,Vironniemi
1015,2,Löydä ystävä,"Yksinäisyys koskettaa monia ihmisiä eri elämäntilanteissa. Haluatko tehdä erilaisia asioita, käydä piknikillä, museoissa, teatterissa tai vaikkapa elokuvissa, mutta kaveri puuttuu. Tarvitset uusia ystäviä, mutta et tiedä mistä etsiä. 
Luodaan nettiin sivusto (esim. oppilastyönä ammattikorkeakoulussa), jossa voit etsiä ystäviä. Voit pyytää ystäviä esim. elokuviin tai järjestää piknik-tapahtuman yms. 
Tämän tapahtuman ideoijat järjestävät Kalasataman Vapaakaupungissa Löydä ystävä-tapahtumia. 
Palvelu on suunnattu kaikille yli 18-vuotiaille. Palvelussa etsitään ystäviä ja mielekästä tekemistä, ei treffiseuraa.
Kohtaamisten turvallisuutta lisätään tunnistautumalla ensin pankkitunnusten avulla ja rekisteröitymällä palveluun.",Helsingin yhteinen,60.168676579179866,24.9409467965726,9.0,accepted,3.0,Not selected,912.0,2.0,85000.0,170000.0,Vironniemi
1016,1,Mätäjoen kunnostamis-ja siistimistyö,Mätäjoessa on paljon vieraslajeja ainakin Kaarelassa/Kannelmäen osuudella. Samalla tulisi harventaa ja siistiä mätäojassa ja sen reunalla kasvavia puskia/puita.,Läntinen,60.17116,24.93266,9.0,accepted,3.0,Not selected,23.0,11.0,51818.181818181816,570000.0,Kampinmalmi
1016,2,Liikkuva neuvontapiste Apu-Paku,"Liikkuva neuvontapiste Apu-Paku
Apu-Paku on  liikkuva neuvontapiste joka toimii  lähialueella etsivän sosiaalityön ja  palveluohjauksen kanavana.  Sieltä saa tietoa kaupungin palveluista erilaisiin tarpeisiin. Kaikilla ei ole mahdollisuutta,  osaamista tai voimavaroja löytää ja saada tietoa tai apua netistä tai puhelimitse.  Apu-Pakulta saa aina  apua ja neuvoa sekä tietoa  paikallisista osallisuus mahdollisuuksista ja alueen palveluista. Kynnystä tulla tapaamaan  Apu-Pakun asiantuntijoita madalletaan kahvitarjoilulla. Palveluiden tulisi  olla lähellä kotia ja kaikkien saavutettavissa.",Koillinen,60.168676579179866,24.9409467965726,3.0,accepted,0.0,Not selected,597.0,1.0,313000.0,313000.0,Vironniemi
1016,2,Liikkuva neuvontapiste Apu-Paku,"Liikkuva neuvontapiste Apu-Paku
Apu-Paku on  liikkuva neuvontapiste joka toimii  lähialueella etsivän sosiaalityön ja  palveluohjauksen kanavana.  Sieltä saa tietoa kaupungin palveluista erilaisiin tarpeisiin. Kaikilla ei ole mahdollisuutta,  osaamista tai voimavaroja löytää ja saada tietoa tai apua netistä tai puhelimitse.  Apu-Pakulta saa aina  apua ja neuvoa sekä tietoa  paikallisista osallisuus mahdollisuuksista ja alueen palveluista. Kynnystä tulla tapaamaan  Apu-Pakun asiantuntijoita madalletaan kahvitarjoilulla. Palveluiden tulisi  olla lähellä kotia ja kaikkien saavutettavissa.",Koillinen,60.24378998448235,25.030340145540443,3.0,accepted,0.0,Not selected,597.0,1.0,313000.0,313000.0,Malmi
1017,1,Jalkautuva Lukupiiri - Digituki,"Ehdotan palkattavaksi kahta työntekijää vuodeksi, jotka muodostaisivat tiimin, mikä keskittyisi seniorikansalaisten niin digiosaamisen että toimivuuden kartuttamiseen ja ylläpitoon sekä kirjastosisältöjen saavutettavuuden nostamiseksi lähinnä lukupiirien muodossa.
Digitukihenkilön voisi kutsua kotiinsa ja tällä olisi muassaan aina käynneillään yleisesti käytettäviä osia, piuhoja yms. sekä vankkaa osaamista kuinka  asiakaan haaste saadaan selätetyksi.
Jalkautuva lukupiirihenkilö kiertäisi alueen palvelu- ja toimintakeskuksissa tai kerhoissa jne. järjestäen lukupiirejä henkilöille, joilla ei ole mahdollisuutta saapua kirjastoon. Esimerkiksi sotakirjallisuuteen keskittyvä lukupiiri olisi varmasti suosittu erään kansanosan keskuudessa.
Toki kullakin tiimiläisellä olisi muassaan taitoa ja tietoa esitellä kaupungin muita palveluita, joista esimerkiksi yksinäinen ikäihminen saisi elämäänsä iloa ja moniulotteista laadunparannusta arkeensa.
Tiimi toimisi jostakin alueen kirjastosta käsin.",Koillinen,60.17116,24.93266,10.0,accepted,0.0,Not selected,,,,,Kampinmalmi
1017,2,Konalaan toimintaa sinkuille,"Hei,
usein toiminta oleskelutiloissa, mikä on esitelty ja kerrottu, että se on kaikille, sinne ei yksin eläjät ole tervetulleita käytännössä ellei ala tehdä vapaaehtoistyötä seurakunnassa tai jossain perheellisten järjestössä. Voisi olla toimintaa alle 60-vuotiaille ikisinkuille jossain vaikka Konalan päiväkodissa sunnuntaisin tai viikonloppuisin vapaaehtoisvoimin jos mahdollista ja kaupunki voisi tukea tätä vaikka vuokran maksussa tai sopivien tilojen löytämiseksi. Mainitsemani toiminta voisi olla myös ulkona tapaamisia ja yhteisruokailuja esim. lasten päiväkodilla, mutta ei lapsille ja lapsiperheille ja tietty tukikohta eli paikka Konalassa olisi ensin, missä tavata jos ei muuta ole suunniteltu. Perheelliset toisaalta voivat joskus kokea yksinäisyyttä eli voisivat tulla mukaan sillä teemalla. En tarkoita mitään kumppanin hakua tai bailausta ollenkaan.",Läntinen,60.24214079580307,24.848747111994257,3.0,rejected,0.0,Not selected,,,,,Pitäjänmäki
1018,1,"Valoa ja viihtyisyyttä Etelä-Haagaan, menneisyyttä kunnioittaen","Joulukuun harmaudessa ja joulun lähestyessä olisi hienoa saada meille Etelä-Haagaan hieman valoisaa joulun tunnelmaa. Esitämme, että Palokaivon aukion keskelle saataisiin esimerkiksi joulukuusi tai muutoin aukion ympäristöön jouluvalaistusta tätä pimeää vähän lievittämään. Lisäksi toivoisimme ympyrän keskellä olevan ledivalonauhan siirtoa ympyrän ulkokehälle.

Kesäaikana palokaivon aukion liikenneympyrän ”kaivon ” keskellä olisi puolestaan hienoa nähdä kukkalaitteita niin kuin muualla kaupungissa vastaavanlaisissa tiloissa.

Palokaivon aukiolla sijainnut vesiposti poistettiin 1970-luvulla, kun Tunnelintie 2 purettiin ja tontille rakennettiin uusi kerrostalo. Esitämme vesipostin palauttamista säilyttämään historiaa Haagan kauppalan ajasta. Tähän yhteyteen ehdotamme myös alueen historian tunnetuksi tekemistä esimerkiksi muualla kaupungissa hyväksi todettujen keinojen avulla, kuten esimerkiksi kiinteillä valokuvilla.",Läntinen,60.21537,24.89791,8.0,rejected,1.0,Not selected,,,,,Haaga
1018,2,Liikkuva neuvontapiste Apu-Paku,"Liikkuva neuvontapiste Apu-Paku
Apu-Paku on  liikkuva neuvontapiste joka toimii  lähialueella etsivän sosiaalityön ja  palveluohjauksen kanavana.  Sieltä saa tietoa kaupungin palveluista erilaisiin tarpeisiin. Kaikilla ei ole mahdollisuutta,  osaamista tai voimavaroja löytää ja saada tietoa tai apua netistä tai puhelimitse.  Apu-Pakulta saa aina  apua ja neuvoa sekä tietoa  paikallisista osallisuus mahdollisuuksista ja alueen palveluista. Kynnystä tulla tapaamaan  Apu-Pakun asiantuntijoita madalletaan kahvitarjoilulla. Palveluiden tulisi  olla lähellä kotia ja kaikkien saavutettavissa.",Helsingin yhteinen,60.168676579179866,24.9409467965726,7.0,accepted,2.0,Not selected,596.0,1.0,313000.0,313000.0,Vironniemi
1018,2,Liikkuva neuvontapiste Apu-Paku,"Liikkuva neuvontapiste Apu-Paku
Apu-Paku on  liikkuva neuvontapiste joka toimii  lähialueella etsivän sosiaalityön ja  palveluohjauksen kanavana.  Sieltä saa tietoa kaupungin palveluista erilaisiin tarpeisiin. Kaikilla ei ole mahdollisuutta,  osaamista tai voimavaroja löytää ja saada tietoa tai apua netistä tai puhelimitse.  Apu-Pakulta saa aina  apua ja neuvoa sekä tietoa  paikallisista osallisuus mahdollisuuksista ja alueen palveluista. Kynnystä tulla tapaamaan  Apu-Pakun asiantuntijoita madalletaan kahvitarjoilulla. Palveluiden tulisi  olla lähellä kotia ja kaikkien saavutettavissa.",Helsingin yhteinen,60.24378998448235,25.030340145540443,7.0,accepted,2.0,Not selected,596.0,1.0,313000.0,313000.0,Malmi
1019,1,"Yhteisöllisyyttä Etelä-Haagaan, yli ikärajojen","Etelä-Haagasta puuttuu asukastalo tai vastaava asukkaiden yhteinen kokoontumispaikka, jossa voisi järjestää yhteistä toimintaa laidasta laitaan ja kaikenikäisille asukkaille. Tällaista toimintaa olisi esimerkiksi kirppikset, konsertit, kokoukset yms. tai vaikkapa kaupungin kaava- ja muihin asioihin keskittyvät tiedotustilaisuudet. Olisiko alueella jo valmista tilaa, jonka kaupunki voisi osoittaa tähän tarkoitukseen? Esimerkiksi entisen Pelastuskoulun tiloissa tai voisiko kaupunki vuokrata tiloja paikalliselta yhdistykseltä? Vuokrattavia tiloja voisi olla esim. Stiftelsen Elsebo-säätiön tila Kylätie 15:ssa tai jonkun toisen yhdistyksen tila. Vaihtoehtoisesti jokin tila päivä- tai vanhainkodin yhteydessä tai kirjaston tiloissa voisi lisäksi luoda hyvää yhteisöllisyyttä yli ikärajojen.",Läntinen,60.2174,24.89084,8.0,accepted,1.0,Not selected,12.0,8.0,12600.0,100800.0,Haaga
1019,2,Pienoisgolfrata Konalaan,"Pienoisgolf on mukava kaikenikäisille sopiva peli, jota jokainen voi pelata omalla tasollaan. Samalla tulee ulkoiltua ja vietettyä aikaa yhdessä. Pelaaminen lisää yhteisöllisyyttä. Mailoille tulee olla suljettu säilytyspaikka. Konalan koulun lähistöllä oleva kenttä on laaja ja suhteellisen vähällä käytöllä. Sen ympärillä on laajat viheralueet, johon pelikentän voi sijoittaa. Alueen ympärillä on paljon taloja ja lähivuosina rakennettavalle Konalankujan alueelle tulee lisää asukkaita.",Läntinen,60.233894,24.854197,5.0,accepted,1.0,Not selected,763.0,1.0,130000.0,130000.0,Pitäjänmäki
102,1,Avoin Liikuntapaikka,Kaikkia asukkaita palveleva maksuton liikuntapaikka Keski-Pasilaan. ,Keskinen,60.20280328894626,24.92594411820363,10.0,accepted,1.0,Not selected,,,,,Pasila
102,2,Vuotalon teatterisalin paremmat istuimet. ,"Vuotalon teatterisalin istuimet ovat huonot istua ja huonossa kunnossa. Sali on tärkeä Vuosaaren asukkaille teatteriesitysten, elokuvien ja musiikin esitystilana.",Itäinen,,,11.0,rejected,4.0,Not selected,,,,,location_not_specified
1020,1,Luova leikkikontti alakoulun yhteyteen,"Luova leikkikontti pilottihanke pyrkii lisäämään lasten vapaata leikkiä heidän luonnollisessa toimintaympäristössä. Lapset luovat leikkiympäristönsä pääasiallisesti itse, rakentaen, kokeillen, rikkoen ja rakentaen jälleen.

Kontti sisältää ylijääneitä rakennustarvikkeita ja luonnonmateriaaleja sekä lapsille sopivia työkaluja. Käyttö tapahtuu välitunneilla ja koulun jälkeisen iltapäivätoiminan yhteydessä.

Hankkeen tarkoitus on lisätä tietoisuutta vapaanleikin merkityksestä sekä työntekijöiden että lasten ja heidän vanhempien keskuudessa.

Tavoitteet:
-Lisätä lasten ulkona tapahtuvaa leikkiä
-Vahvistaa kädentaitoja ja sekä hieno-että karkeamotorisia taitoja
-Kehittää luovaa ajattelukykyä ja ongelmanratkaisutaitoja
-Luoda ympäristö jossa lapsilla on mahdollisuus kehittää positiivisia vuorovaikutustaitojaan
-Tarjota toiminnallista vastapainoa määritellyssä ympäristössä olemiseen
-Tukea yhteisöllisyyttä analogisessa ympäristössä",Itäinen,60.17116,24.93266,11.0,accepted,1.0,Not selected,63.0,1.0,155000.0,155000.0,Kampinmalmi
1020,1,Luova leikkikontti alakoulun yhteyteen,"Luova leikkikontti pilottihanke pyrkii lisäämään lasten vapaata leikkiä heidän luonnollisessa toimintaympäristössä. Lapset luovat leikkiympäristönsä pääasiallisesti itse, rakentaen, kokeillen, rikkoen ja rakentaen jälleen.

Kontti sisältää ylijääneitä rakennustarvikkeita ja luonnonmateriaaleja sekä lapsille sopivia työkaluja. Käyttö tapahtuu välitunneilla ja koulun jälkeisen iltapäivätoiminan yhteydessä.

Hankkeen tarkoitus on lisätä tietoisuutta vapaanleikin merkityksestä sekä työntekijöiden että lasten ja heidän vanhempien keskuudessa.

Tavoitteet:
-Lisätä lasten ulkona tapahtuvaa leikkiä
-Vahvistaa kädentaitoja ja sekä hieno-että karkeamotorisia taitoja
-Kehittää luovaa ajattelukykyä ja ongelmanratkaisutaitoja
-Luoda ympäristö jossa lapsilla on mahdollisuus kehittää positiivisia vuorovaikutustaitojaan
-Tarjota toiminnallista vastapainoa määritellyssä ympäristössä olemiseen
-Tukea yhteisöllisyyttä analogisessa ympäristössä",Itäinen,60.17116,24.93266,11.0,accepted,1.0,Not selected,60.0,6.0,77200.0,463200.0,Kampinmalmi
1020,2,Loistomäki,"Valoa tarvittaisiin lisää ennen kaikkea Malminkartanon mäelle. Siellä kuntoilee ja liikkuu paljon ihmisiä, mutta pimeään vuodenaikaan paikka on todella pimeä. Valaistusta on oikeastaan vain yhdellä puolella mäkeä. Viereisen teollisuusalueen valot taas häikäisevät toisella puolella mäkeä niin, ettei senkään vuoksi näe kunnolla eteensä. 

Maltsun mäestä voisi saada kauas näkyvän Loistomäen! Liikkujat kiittäisivät!",Läntinen,60.25101765885434,24.844122202966123,3.0,accepted,0.0,Not selected,579.0,10.0,23000.0,230000.0,Kaarela
1021,1,"Viihtyisyyttä Etelä-Haagaan, menneisyyttä kunnioittaen","Lukuisten kauppapuutarhoiden ansiosta Haagan kauppalaa kutsuttiin aikanaan pikku Hollanniksi.  Puutarhoista laajin oli Oy Haagan Puutarha - Haga Trädgård Ab, jolla sen lisäksi oli pisin toimintakausi. V.F. Sagulin piti puutarhaa ensin noin 20 vuotta, vuodesta 1924 puutarhurit V. E. Hansson ja G. Rosten pitivät sitä ja 1938 - 1974 se oli yksinomaan V.E. Hanssonin. 
Puutarha sijaitsi nykyisen Oskelantien, Laajasuontien, Ryytimaankujan ja rautatien rajaamalla alueella. Alue on nyt puisto lasten huonokuntoisella leikkipaikalla ja Ryytimaantien radan puolella on koivikkoa.  Esitämme, että puistoalue kokonaisuudessaan kunnostettaisiin ja elävöitettäisiin ihan kaikkien iloksi.  
Puistikko voitaisiin nimetä kauppapuutarhan tai -puutarhurin mukaan. Sen lisäksi ehdotamme, että alueen historiaa valotettaisiin samalla tavoin kiinteillä kuvilla kuin ehdotamme Palokaivon aukiolle. Liitteenä on kuvapari alueesta kauppapuutarhan aikaan -50 luvun lopussa ja nyt.",Läntinen,60.21611,24.9019,8.0,accepted,2.0,Not selected,195.0,2.0,26000.0,52000.0,Haaga
1021,2,Nuorisotaloille kokkaustoimintaa,Nuorisotaloille enemmän resursseija toteuttamaan kokkausmahdollisuuksia nuorille,Pohjoinen,60.24831508289619,24.94394519212477,7.0,accepted,2.0,Not selected,,,,,Länsi-Pakila
1022,1,Tukea korttelipihojen viihtyvyyden parantamiseen,"Kaupunki voisi tukea taloyhtiöitä Kallion ja Hakaniemen korttelipihojen parantamisessa esim. seuraavilla konkreettisilla tavoilla jotka eivät välttämättä vaadi lainkaan suoraa rahoitusta (toteutuksesta riippuen):

- viestintä taloyhtiöden hallituksille, osakkaille ja alueen asukkaille esim. Töölössä tehdyistä korttelipihojen parannushankkeista
- parannushankkeiden suunnittelun käynnistämisen tuki (neuvonta ja ohjeistus)
- pilottihanke jossakin korttelissa yhteistyössä taloyhtiöiden kanssa

Esimerkkejä korttelipihoista joissa paljon potentiaalia viihtyvyyden lisäämiseksi mutta nykytila heikohko:
1) Porthanink. - 3. linja - 4. linja - Siltasaarenk.
2) Hakaniemenkuja - Hakaniemenkatu - Näkinkuja - Sörnäisten rantatiet
",Keskinen,60.17116,24.93266,9.0,rejected,0.0,Not selected,,,,,Kampinmalmi
1022,2,Pelihalli,"Uusia ja vanhoja pelejä joita voi pelata.esim vanhoja peli koneita ja vr lasit.plus mini kahvila jos tulee nälkä tai jano.
Voi voittaa palkintoja tai voi pelata ilman palkintoa.Voi tilata g fuel ( se on energia jauhe joka laitetaan maidon/veden kanssa ja ravistetaan).",Helsingin yhteinen,60.168676579179866,24.9409467965726,7.0,accepted,2.0,Not selected,,,,,Vironniemi
1023,1,Kädentaidollinen tila Puotilan ostarille,"Puotilan ostoskeskuksen Teatteri Sammon jättämän tilan vuokraus ja sen muuntaminen alueen asukkaiden käsityöverstaaksi ja yhteisölliseksi olohuoneeksi.
Tilassa olisi puutyöverstas ja tekstiilityöverstas. Käytössä ei olisi massiivisia työstökoneita vaan sähköisia ja sähköttömiä käsityökaluja ja laitteita.

Tila toimisi sähköisellä henkilökohtaisella avaimella, joka aktivoitaisiin pientä kuukausikorvausta vastaan.

Positiivisena lieve ilmiönä ostoskeskuksen sisäpiha aktivoituisi ja muuttuisi siistimmäksi ja turvallisemmaksi kaikille asukkaille.",Itäinen,60.21303,25.1072,8.0,accepted,0.0,Not selected,60.0,6.0,77200.0,463200.0,Vartiokylä
1023,2,Hallainvuoren ulkoilureitin parantaminen,"Hallainvuoren ympäri kulkeva reitti on tärkeä ulkoilualue Myllypuron, Kivikon ja Kontulan asukkaille. Sitä voisi parantaa entisestään pienellä panostuksella. Lisätään reitin varrelle eri käyttäjäryhmiä palvelevia parannuksia:

Pöytäryhmiä, joilla voi syödä eväitä.
Penkkejä, joilla voi levähtää.
Opastekylttejä, joissa kerrotaan mm. ensimmäisen maailmansodan aikaisista linnoituksista, Viikin pelloista ja Hallainvuorella esiintyvistä eläin-ja kasvilajeista.",Itäinen,60.227913,25.046677,9.0,accepted,3.0,Not selected,,,,,Latokartano
1024,1,Kokoontumis-ja infopaikka,"Olohuone, jossa sosiaali-ja terveysneuvontaa,
samalla rupattelua, jossa voisi juoda kahvia ja virvokkeita,
kohtaamispaikka, vaikka kerran viikossa.",Läntinen,60.23414321837827,24.861646577548363,8.0,accepted,3.0,Not selected,12.0,8.0,12600.0,100800.0,Pitäjänmäki
1024,2,Topeliuksen puiston kentän kehittäminen,"Topeliuksen puistossa, Töölön kirkon pohjoispuolella, on pieni hiekkakenttä, joka on erotettu aidalla viereisestä leikkikentästä. Hiekkakentän käyttö on lisääntynyt viime vuosina alueen lapsimäärän kasvaessa ja esim. Töölön ala-asteen koulu on yhä säännöllisemmin alkanut käyttää kenttää välituntiulkoiluun ja myös liikuntatunteihin. Lisäksi kenttä palvelee alueen päiväkotien ulkoilupaikkana sekä alueen lasten vapaa-ajan liikuntapaikkana. Nykyisellään kentän pinta on epätasaista ja osin ruohottunutta hiekkaa. Maaleja ei ole ja matalien aitojen vuoksi pallopelit keskeytyvät usein pallon karatessa jopa Topeliuksen- tai Välskärinkaduille asti. Lisäksi osan kentän pinta-alasta vievät ruusupensaat, joihin myös pallot, frisbeet ym. välineet katoavat helposti. Ehdotan, että kyseinen kenttä kunnostetaan koululaisten, päiväkotien ja kaikkien töölöläisten liikunta- ja palloilukeitaaksi kunnostamalla kentän pohja, asentamalla tekonurmipinnoite ja varustamalla kenttä jalkapallomaalein ja aidoin.",Eteläinen,60.1806310974881,24.9203417300851,7.0,accepted,2.0,Not selected,583.0,5.0,50000.0,250000.0,Taka-Töölö
